id,user,date,pc,activity
L46989,U120,2024-03-11 16:23:40.220999,PC-120,Logoff
L46990,U121,2024-03-11 08:39:40.176121,PC-121,Logon
L47005,U121,2024-03-11 16:09:22.693460,PC-121,Logoff
L47006,U122,2024-03-11 08:30:26.320339,PC-122,Logon
L47022,U122,2024-03-11 16:49:40.036803,PC-122,Logoff
L47023,U123,2024-03-11 08:38:45.098303,PC-123,Logon
L47037,U123,2024-03-11 16:48:36.283467,PC-123,Logoff
L47038,U124,2024-03-11 08:36:45.216712,PC-124,Logon
L47055,U124,2024-03-11 15:37:57.447038,PC-124,Logoff
L47056,U125,2024-03-11 09:23:26.265654,PC-125,Logon
L47076,U125,2024-03-11 17:47:26.002283,PC-125,Logoff
L47077,U126,2024-03-11 07:10:20.329183,PC-126,Logon
L47089,U126,2024-03-11 14:56:44.503295,PC-126,Logoff
L47090,U127,2024-03-11 08:03:40.937797,PC-127,Logon
L47110,U127,2024-03-11 15:38:32.716111,PC-127,Logoff
L47111,U128,2024-03-11 08:28:50.001171,PC-128,Logon
L47128,U128,2024-03-11 15:35:42.124164,PC-128,Logoff
L47129,U129,2024-03-11 09:23:38.853139,PC-129,Logon
L47144,U129,2024-03-11 16:17:57.443405,PC-129,Logoff
L47145,U130,2024-03-11 07:44:23.075349,PC-130,Logon
L47162,U130,2024-03-11 15:40:24.718075,PC-130,Logoff
L47163,U131,2024-03-11 08:30:13.607475,PC-131,Logon
L47178,U131,2024-03-11 15:31:04.341810,PC-131,Logoff
L47179,U132,2024-03-11 09:02:29.494890,PC-132,Logon
L47194,U132,2024-03-11 16:27:35.787993,PC-132,Logoff
L47195,U133,2024-03-11 08:38:32.488789,PC-133,Logon
L47213,U133,2024-03-11 16:52:37.015742,PC-133,Logoff
L47214,U134,2024-03-11 08:41:00.633404,PC-134,Logon
L47229,U134,2024-03-11 15:58:49.184140,PC-134,Logoff
L47230,U135,2024-03-11 08:43:39.728040,PC-135,Logon
L47244,U135,2024-03-11 16:31:11.087284,PC-135,Logoff
L47245,U136,2024-03-11 08:31:27.088330,PC-136,Logon
L47266,U136,2024-03-11 16:45:47.208912,PC-136,Logoff
L47267,U137,2024-03-11 09:31:19.590313,PC-137,Logon
L47288,U137,2024-03-11 18:13:53.539639,PC-137,Logoff
L47289,U138,2024-03-11 07:57:18.124683,PC-138,Logon
L47304,U138,2024-03-11 15:14:40.660476,PC-138,Logoff
L47305,U139,2024-03-11 09:20:12.869574,PC-139,Logon
L47319,U139,2024-03-11 16:36:50.756501,PC-139,Logoff
L47320,U140,2024-03-11 08:03:06.681978,PC-140,Logon
L47340,U140,2024-03-11 17:45:52.068864,PC-140,Logoff
L47341,U141,2024-03-11 07:35:41.809763,PC-141,Logon
L47360,U141,2024-03-11 15:08:28.401124,PC-141,Logoff
L47361,U142,2024-03-11 07:53:57.846807,PC-142,Logon
L47375,U142,2024-03-11 16:21:23.337507,PC-142,Logoff
L47376,U143,2024-03-11 09:12:31.052013,PC-143,Logon
L47391,U143,2024-03-11 16:08:17.920884,PC-143,Logoff
L47392,U144,2024-03-11 08:04:06.195362,PC-144,Logon
L47407,U144,2024-03-11 16:57:12.635451,PC-144,Logoff
L47408,U145,2024-03-11 07:59:25.652351,PC-145,Logon
L47423,U145,2024-03-11 16:01:16.879914,PC-145,Logoff
L47424,U146,2024-03-11 08:31:53.146162,PC-146,Logon
L47441,U146,2024-03-11 16:51:02.809463,PC-146,Logoff
L47442,U147,2024-03-11 08:08:37.618694,PC-147,Logon
L47458,U147,2024-03-11 15:59:44.146991,PC-147,Logoff
L47459,U148,2024-03-11 09:10:45.673917,PC-148,Logon
L47471,U148,2024-03-11 14:08:48.377075,PC-148,Logoff
L47472,U149,2024-03-11 08:50:53.633672,PC-149,Logon
L47485,U149,2024-03-11 15:58:41.117109,PC-149,Logoff
L47486,U100,2024-03-12 08:49:31.442052,PC-100,Logon
L47505,U100,2024-03-12 16:08:40.379967,PC-100,Logoff
L47506,U101,2024-03-12 08:30:44.528377,PC-101,Logon
L47523,U101,2024-03-12 17:26:12.309175,PC-101,Logoff
L47524,U102,2024-03-12 08:42:32.513107,PC-102,Logon
L47538,U102,2024-03-12 15:02:53.003316,PC-102,Logoff
L47539,U103,2024-03-12 09:34:09.578454,PC-103,Logon
L47552,U103,2024-03-12 16:19:18.549403,PC-103,Logoff
L47553,U104,2024-03-12 08:23:35.500090,PC-104,Logon
L47566,U104,2024-03-12 16:37:17.905875,PC-104,Logoff
L47567,U105,2024-03-12 08:29:54.425403,PC-105,Logon
L47649,U105,2024-03-12 18:06:21.955740,PC-105,Logoff
L47650,U106,2024-03-12 07:54:55.858198,PC-106,Logon
L47666,U106,2024-03-12 15:39:59.743813,PC-106,Logoff
L47667,U107,2024-03-12 08:08:16.343325,PC-107,Logon
L47682,U107,2024-03-12 15:57:56.327903,PC-107,Logoff
L47683,U108,2024-03-12 08:59:08.690785,PC-108,Logon
L47696,U108,2024-03-12 15:50:29.100834,PC-108,Logoff
L47697,U109,2024-03-12 08:14:06.749690,PC-109,Logon
L47713,U109,2024-03-12 15:24:02.895018,PC-109,Logoff
L47714,U110,2024-03-12 08:27:53.663505,PC-110,Logon
L47730,U110,2024-03-12 16:19:47.172716,PC-110,Logoff
L47731,U111,2024-03-12 07:30:43.735501,PC-111,Logon
L47746,U111,2024-03-12 14:01:30.714896,PC-111,Logoff
L47747,U112,2024-03-12 08:07:34.048643,PC-112,Logon
L47761,U112,2024-03-12 15:08:24.716465,PC-112,Logoff
L47762,U113,2024-03-12 09:06:11.417166,PC-113,Logon
L47772,U113,2024-03-12 15:08:06.933142,PC-113,Logoff
L47773,U114,2024-03-12 07:34:56.257464,PC-114,Logon
L47786,U114,2024-03-12 15:42:57.110698,PC-114,Logoff
L47787,U115,2024-03-12 08:15:03.122215,PC-115,Logon
L47804,U115,2024-03-12 15:59:34.517565,PC-115,Logoff
L47805,U116,2024-03-12 08:39:46.349646,PC-116,Logon
L47823,U116,2024-03-12 15:54:45.999315,PC-116,Logoff
L47824,U117,2024-03-12 08:39:06.180369,PC-117,Logon
L47840,U117,2024-03-12 16:47:05.137019,PC-117,Logoff
L47841,U118,2024-03-12 07:34:43.804656,PC-118,Logon
L47856,U118,2024-03-12 14:35:22.812641,PC-118,Logoff
L47857,U119,2024-03-12 09:03:12.840583,PC-119,Logon
L47876,U119,2024-03-12 18:12:46.976182,PC-119,Logoff
L47877,U120,2024-03-12 09:12:57.196395,PC-120,Logon
L47893,U120,2024-03-12 18:11:14.633717,PC-120,Logoff
L47894,U121,2024-03-12 08:22:02.490150,PC-121,Logon
L47913,U121,2024-03-12 18:08:26.751557,PC-121,Logoff
L47914,U122,2024-03-12 09:13:56.255729,PC-122,Logon
L47929,U122,2024-03-12 16:16:08.813319,PC-122,Logoff
L47930,U123,2024-03-12 08:54:34.070375,PC-123,Logon
L47944,U123,2024-03-12 16:14:19.192870,PC-123,Logoff
L47945,U124,2024-03-12 07:57:20.492456,PC-124,Logon
L47958,U124,2024-03-12 14:54:08.800312,PC-124,Logoff
L47959,U125,2024-03-12 09:11:23.116418,PC-125,Logon
L47972,U125,2024-03-12 17:03:14.644105,PC-125,Logoff
L47973,U126,2024-03-12 07:38:05.207600,PC-126,Logon
L47988,U126,2024-03-12 15:53:16.677934,PC-126,Logoff
L47989,U127,2024-03-12 07:56:15.072486,PC-127,Logon
L48002,U127,2024-03-12 14:45:44.539011,PC-127,Logoff
L48003,U128,2024-03-12 08:37:47.795081,PC-128,Logon
L48020,U128,2024-03-12 16:49:08.404354,PC-128,Logoff
L48021,U129,2024-03-12 08:38:14.586747,PC-129,Logon
L48036,U129,2024-03-12 16:12:25.552188,PC-129,Logoff
L48037,U130,2024-03-12 08:22:22.591622,PC-130,Logon
L48053,U130,2024-03-12 15:53:46.543000,PC-130,Logoff
L48054,U131,2024-03-12 08:05:58.844680,PC-131,Logon
L48066,U131,2024-03-12 14:41:41.131773,PC-131,Logoff
L48067,U132,2024-03-12 07:52:26.602882,PC-132,Logon
L48080,U132,2024-03-12 15:53:15.060037,PC-132,Logoff
L48081,U133,2024-03-12 08:34:10.419057,PC-133,Logon
L48096,U133,2024-03-12 16:56:36.433425,PC-133,Logoff
L48097,U134,2024-03-12 08:38:48.603586,PC-134,Logon
L48110,U134,2024-03-12 15:59:41.802976,PC-134,Logoff
L48111,U135,2024-03-12 08:47:34.273977,PC-135,Logon
L48122,U135,2024-03-12 15:22:26.358146,PC-135,Logoff
L48123,U136,2024-03-12 07:55:28.951027,PC-136,Logon
L48138,U136,2024-03-12 16:21:09.879957,PC-136,Logoff
L48139,U137,2024-03-12 08:46:39.244545,PC-137,Logon
L48156,U137,2024-03-12 16:53:00.442819,PC-137,Logoff
L48157,U138,2024-03-12 08:15:40.637288,PC-138,Logon
L48174,U138,2024-03-12 16:49:29.763377,PC-138,Logoff
L48175,U139,2024-03-12 08:03:59.673629,PC-139,Logon
L48192,U139,2024-03-12 16:02:15.789153,PC-139,Logoff
L48193,U140,2024-03-12 08:46:59.159387,PC-140,Logon
L48209,U140,2024-03-12 15:47:56.227331,PC-140,Logoff
L48210,U141,2024-03-12 09:05:22.254968,PC-141,Logon
L48229,U141,2024-03-12 17:12:26.391957,PC-141,Logoff
L48230,U142,2024-03-12 08:08:44.554301,PC-142,Logon
L48252,U142,2024-03-12 17:53:16.190611,PC-142,Logoff
L48253,U143,2024-03-12 08:28:51.588305,PC-143,Logon
L48269,U143,2024-03-12 15:49:45.287023,PC-143,Logoff
L48270,U144,2024-03-12 08:20:45.727422,PC-144,Logon
L48286,U144,2024-03-12 16:34:13.477054,PC-144,Logoff
L48287,U145,2024-03-12 08:19:30.837214,PC-145,Logon
L48301,U145,2024-03-12 16:27:38.455802,PC-145,Logoff
L48302,U146,2024-03-12 08:02:18.439319,PC-146,Logon
L48314,U146,2024-03-12 14:56:45.912701,PC-146,Logoff
L48315,U147,2024-03-12 08:49:09.101101,PC-147,Logon
L48324,U147,2024-03-12 14:33:50.793657,PC-147,Logoff
L48325,U148,2024-03-12 09:03:04.539428,PC-148,Logon
L48340,U148,2024-03-12 16:27:22.371501,PC-148,Logoff
L48341,U149,2024-03-12 08:18:16.412310,PC-149,Logon
L48363,U149,2024-03-12 17:04:06.783255,PC-149,Logoff
L48364,U100,2024-03-13 07:55:27.736829,PC-100,Logon
L48378,U100,2024-03-13 13:33:36.387301,PC-100,Logoff
L48379,U101,2024-03-13 08:49:04.964631,PC-101,Logon
L48392,U101,2024-03-13 17:03:41.132258,PC-101,Logoff
L48393,U102,2024-03-13 08:14:52.516069,PC-102,Logon
L48411,U102,2024-03-13 16:23:57.611391,PC-102,Logoff
L48412,U103,2024-03-13 08:31:48.779193,PC-103,Logon
L48431,U103,2024-03-13 16:31:33.929514,PC-103,Logoff
L48432,U104,2024-03-13 08:56:02.816152,PC-104,Logon
L48446,U104,2024-03-13 16:58:31.747465,PC-104,Logoff
L48447,U105,2024-03-13 08:06:52.058125,PC-105,Logon
L48568,U105,2024-03-13 17:17:08.511322,PC-105,Logoff
L48569,U106,2024-03-13 08:03:41.448845,PC-106,Logon
L48584,U106,2024-03-13 16:49:36.770781,PC-106,Logoff
L48585,U107,2024-03-13 07:53:16.510976,PC-107,Logon
L48604,U107,2024-03-13 15:06:53.895764,PC-107,Logoff
L48605,U108,2024-03-13 07:37:57.540891,PC-108,Logon
L48627,U108,2024-03-13 17:16:45.005514,PC-108,Logoff
L48628,U109,2024-03-13 09:30:13.675889,PC-109,Logon
L48646,U109,2024-03-13 18:50:28.591651,PC-109,Logoff
L48647,U110,2024-03-13 08:24:19.907415,PC-110,Logon
L48663,U110,2024-03-13 16:53:22.687523,PC-110,Logoff
L48664,U111,2024-03-13 09:25:00.936416,PC-111,Logon
L48678,U111,2024-03-13 16:29:49.453464,PC-111,Logoff
L48679,U112,2024-03-13 09:01:52.468159,PC-112,Logon
L48698,U112,2024-03-13 17:34:18.276132,PC-112,Logoff
L48699,U113,2024-03-13 09:27:35.614153,PC-113,Logon
L48712,U113,2024-03-13 17:09:11.893450,PC-113,Logoff
L48713,U114,2024-03-13 08:31:06.385531,PC-114,Logon
L48738,U114,2024-03-13 17:04:28.102206,PC-114,Logoff
L48739,U115,2024-03-13 08:48:59.406516,PC-115,Logon
L48753,U115,2024-03-13 16:42:25.203035,PC-115,Logoff
L48754,U116,2024-03-13 07:36:07.450747,PC-116,Logon
L48769,U116,2024-03-13 15:25:52.591868,PC-116,Logoff
L48770,U117,2024-03-13 09:03:42.680515,PC-117,Logon
L48787,U117,2024-03-13 17:35:25.751382,PC-117,Logoff
L48788,U118,2024-03-13 08:51:01.105764,PC-118,Logon
L48801,U118,2024-03-13 16:52:36.140993,PC-118,Logoff
L48802,U119,2024-03-13 09:06:14.695707,PC-119,Logon
L48818,U119,2024-03-13 16:29:41.911092,PC-119,Logoff
L48819,U120,2024-03-13 08:55:46.342325,PC-120,Logon
L48832,U120,2024-03-13 15:53:01.343648,PC-120,Logoff
L48833,U121,2024-03-13 08:26:33.550331,PC-121,Logon
L48853,U121,2024-03-13 16:18:03.167956,PC-121,Logoff
L48854,U122,2024-03-13 07:38:51.003457,PC-122,Logon
L48864,U122,2024-03-13 14:38:35.003917,PC-122,Logoff
L48865,U123,2024-03-13 08:26:38.256270,PC-123,Logon
L48882,U123,2024-03-13 17:27:17.505155,PC-123,Logoff
L48883,U124,2024-03-13 08:05:53.239536,PC-124,Logon
L48897,U124,2024-03-13 16:01:20.244715,PC-124,Logoff
L48898,U125,2024-03-13 08:04:00.045443,PC-125,Logon
L48909,U125,2024-03-13 13:36:15.647079,PC-125,Logoff
L48910,U126,2024-03-13 07:35:04.234184,PC-126,Logon
L48921,U126,2024-03-13 12:53:42.228015,PC-126,Logoff
L48922,U127,2024-03-13 09:02:13.223180,PC-127,Logon
L48938,U127,2024-03-13 17:16:14.917394,PC-127,Logoff
L48939,U128,2024-03-13 08:22:13.476614,PC-128,Logon
L48955,U128,2024-03-13 15:10:07.335754,PC-128,Logoff
L48956,U129,2024-03-13 08:35:10.759663,PC-129,Logon
L48972,U129,2024-03-13 17:37:50.038518,PC-129,Logoff
L48973,U130,2024-03-13 07:08:27.926046,PC-130,Logon
L48984,U130,2024-03-13 13:41:15.230376,PC-130,Logoff
L48985,U131,2024-03-13 08:35:49.197582,PC-131,Logon
L48998,U131,2024-03-13 15:32:27.712156,PC-131,Logoff
L48999,U132,2024-03-13 09:39:44.000789,PC-132,Logon
L49014,U132,2024-03-13 17:34:57.330229,PC-132,Logoff
L49015,U133,2024-03-13 09:08:13.798618,PC-133,Logon
L49032,U133,2024-03-13 17:01:54.568275,PC-133,Logoff
L49033,U134,2024-03-13 08:39:06.251792,PC-134,Logon
L49050,U134,2024-03-13 17:28:19.419586,PC-134,Logoff
L49051,U135,2024-03-13 08:33:08.644478,PC-135,Logon
L49066,U135,2024-03-13 15:41:54.662506,PC-135,Logoff
L49067,U136,2024-03-13 08:52:53.106582,PC-136,Logon
L49084,U136,2024-03-13 15:50:52.225290,PC-136,Logoff
L49085,U137,2024-03-13 08:38:45.203189,PC-137,Logon
L49103,U137,2024-03-13 15:38:01.525106,PC-137,Logoff
L49104,U138,2024-03-13 07:54:37.685137,PC-138,Logon
L49118,U138,2024-03-13 15:33:22.411680,PC-138,Logoff
L49119,U139,2024-03-13 09:39:07.973549,PC-139,Logon
L49135,U139,2024-03-13 18:52:20.176345,PC-139,Logoff
L49136,U140,2024-03-13 08:36:59.305709,PC-140,Logon
L49153,U140,2024-03-13 18:04:47.651691,PC-140,Logoff
L49154,U141,2024-03-13 08:47:16.608300,PC-141,Logon
L49170,U141,2024-03-13 16:48:36.818344,PC-141,Logoff
L49171,U142,2024-03-13 08:30:23.083858,PC-142,Logon
L49185,U142,2024-03-13 16:42:51.218024,PC-142,Logoff
L49186,U143,2024-03-13 08:46:49.727628,PC-143,Logon
L49202,U143,2024-03-13 16:07:24.903158,PC-143,Logoff
L49203,U144,2024-03-13 08:48:48.081892,PC-144,Logon
L49222,U144,2024-03-13 17:19:13.020766,PC-144,Logoff
L49223,U145,2024-03-13 07:56:16.926117,PC-145,Logon
L49241,U145,2024-03-13 16:00:29.963531,PC-145,Logoff
L49242,U146,2024-03-13 08:17:47.108456,PC-146,Logon
L49258,U146,2024-03-13 16:11:54.812354,PC-146,Logoff
L49259,U147,2024-03-13 07:35:46.513937,PC-147,Logon
L49274,U147,2024-03-13 16:24:12.732526,PC-147,Logoff
L49275,U148,2024-03-13 07:15:36.026183,PC-148,Logon
L49293,U148,2024-03-13 15:38:11.160725,PC-148,Logoff
L49294,U149,2024-03-13 08:36:48.002060,PC-149,Logon
L49312,U149,2024-03-13 16:19:56.641896,PC-149,Logoff
L49313,U100,2024-03-14 08:36:50.272142,PC-100,Logon
L49331,U100,2024-03-14 17:34:27.647461,PC-100,Logoff
L49332,U101,2024-03-14 09:47:13.133470,PC-101,Logon
L49349,U101,2024-03-14 17:18:39.220977,PC-101,Logoff
L49350,U102,2024-03-14 08:37:09.822134,PC-102,Logon
L49362,U102,2024-03-14 15:43:07.773259,PC-102,Logoff
L49363,U103,2024-03-14 09:18:03.322705,PC-103,Logon
L49381,U103,2024-03-14 16:03:23.728929,PC-103,Logoff
L49382,U104,2024-03-14 07:13:16.438868,PC-104,Logon
L49394,U104,2024-03-14 14:28:39.404580,PC-104,Logoff
L49395,U105,2024-03-14 08:37:53.138971,PC-105,Logon
L49510,U105,2024-03-14 18:08:32.748441,PC-105,Logoff
L49511,U106,2024-03-14 09:08:05.010659,PC-106,Logon
L49527,U106,2024-03-14 16:30:04.943231,PC-106,Logoff
L49528,U107,2024-03-14 09:24:47.093946,PC-107,Logon
L49542,U107,2024-03-14 17:39:22.742408,PC-107,Logoff
L49543,U108,2024-03-14 08:45:03.179615,PC-108,Logon
L49559,U108,2024-03-14 18:04:55.583699,PC-108,Logoff
L49560,U109,2024-03-14 08:20:36.722149,PC-109,Logon
L49578,U109,2024-03-14 16:15:00.091994,PC-109,Logoff
L49579,U110,2024-03-14 08:27:52.824270,PC-110,Logon
L49593,U110,2024-03-14 16:18:44.207876,PC-110,Logoff
L49594,U111,2024-03-14 07:36:54.311729,PC-111,Logon
L49610,U111,2024-03-14 16:56:54.608263,PC-111,Logoff
L49611,U112,2024-03-14 09:32:03.475974,PC-112,Logon
L49625,U112,2024-03-14 19:00:57.796607,PC-112,Logoff
L49626,U113,2024-03-14 09:31:13.308494,PC-113,Logon
L49642,U113,2024-03-14 18:28:15.491014,PC-113,Logoff
L49643,U114,2024-03-14 09:18:43.830779,PC-114,Logon
L49660,U114,2024-03-14 17:32:54.667395,PC-114,Logoff
L49661,U115,2024-03-14 08:14:04.567607,PC-115,Logon
L49675,U115,2024-03-14 13:28:12.219233,PC-115,Logoff
L49676,U116,2024-03-14 09:40:43.923493,PC-116,Logon
L49689,U116,2024-03-14 16:36:27.148432,PC-116,Logoff
L49690,U117,2024-03-14 09:15:04.853686,PC-117,Logon
L49705,U117,2024-03-14 16:46:01.859909,PC-117,Logoff
L49706,U118,2024-03-14 07:55:30.176229,PC-118,Logon
L49725,U118,2024-03-14 17:09:43.464248,PC-118,Logoff
L49726,U119,2024-03-14 08:11:30.546457,PC-119,Logon
L49741,U119,2024-03-14 16:19:41.008708,PC-119,Logoff
L49742,U120,2024-03-14 07:46:56.070783,PC-120,Logon
L49762,U120,2024-03-14 17:01:32.175915,PC-120,Logoff
L49763,U121,2024-03-14 08:38:21.775179,PC-121,Logon
L49788,U121,2024-03-14 18:09:52.586797,PC-121,Logoff
L49789,U122,2024-03-14 07:47:57.368693,PC-122,Logon
L49809,U122,2024-03-14 16:42:12.794666,PC-122,Logoff
L49810,U123,2024-03-14 08:12:03.121616,PC-123,Logon
L49827,U123,2024-03-14 16:48:18.015863,PC-123,Logoff
L49828,U124,2024-03-14 09:09:25.402881,PC-124,Logon
L49846,U124,2024-03-14 16:34:30.035097,PC-124,Logoff
L49847,U125,2024-03-14 08:31:06.803924,PC-125,Logon
L49864,U125,2024-03-14 16:42:34.133860,PC-125,Logoff
L49865,U126,2024-03-14 08:11:12.503028,PC-126,Logon
L49874,U126,2024-03-14 14:48:52.222213,PC-126,Logoff
L49875,U127,2024-03-14 07:42:44.999266,PC-127,Logon
L49884,U127,2024-03-14 14:56:59.534476,PC-127,Logoff
L49885,U128,2024-03-14 08:05:27.621269,PC-128,Logon
L49898,U128,2024-03-14 15:08:54.641906,PC-128,Logoff
L49899,U129,2024-03-14 09:08:50.868345,PC-129,Logon
L49922,U129,2024-03-14 18:36:42.766698,PC-129,Logoff
L49923,U130,2024-03-14 08:29:14.797054,PC-130,Logon
L49940,U130,2024-03-14 16:05:39.010334,PC-130,Logoff
L49941,U131,2024-03-14 08:05:32.909849,PC-131,Logon
L49959,U131,2024-03-14 15:38:26.410182,PC-131,Logoff
L49960,U132,2024-03-14 09:07:51.846293,PC-132,Logon
L49971,U132,2024-03-14 15:09:03.667425,PC-132,Logoff
L49972,U133,2024-03-14 07:41:39.235634,PC-133,Logon
L49986,U133,2024-03-14 14:56:00.301932,PC-133,Logoff
L49987,U134,2024-03-14 07:30:17.768057,PC-134,Logon
L49996,U134,2024-03-14 12:06:25.670336,PC-134,Logoff
L49997,U135,2024-03-14 09:07:34.085365,PC-135,Logon
L50011,U135,2024-03-14 16:41:08.357415,PC-135,Logoff
L50012,U136,2024-03-14 08:42:49.040403,PC-136,Logon
L50025,U136,2024-03-14 15:59:58.985516,PC-136,Logoff
L50026,U137,2024-03-14 09:46:49.764064,PC-137,Logon
L50048,U137,2024-03-14 18:25:01.649082,PC-137,Logoff
L50049,U138,2024-03-14 07:47:37.815351,PC-138,Logon
L50066,U138,2024-03-14 14:57:55.541086,PC-138,Logoff
L50067,U139,2024-03-14 07:36:11.913987,PC-139,Logon
L50082,U139,2024-03-14 15:57:29.762892,PC-139,Logoff
L50083,U140,2024-03-14 08:11:38.090148,PC-140,Logon
L50104,U140,2024-03-14 18:04:17.902704,PC-140,Logoff
L50105,U141,2024-03-14 08:51:12.822240,PC-141,Logon
L50121,U141,2024-03-14 15:29:04.030355,PC-141,Logoff
L50122,U142,2024-03-14 07:56:12.542764,PC-142,Logon
L50138,U142,2024-03-14 15:27:23.951811,PC-142,Logoff
L50139,U143,2024-03-14 08:43:28.939356,PC-143,Logon
L50155,U143,2024-03-14 16:35:11.500236,PC-143,Logoff
L50156,U144,2024-03-14 08:36:24.655345,PC-144,Logon
L50178,U144,2024-03-14 17:23:28.553419,PC-144,Logoff
L50179,U145,2024-03-14 08:40:20.147640,PC-145,Logon
L50191,U145,2024-03-14 15:41:04.308655,PC-145,Logoff
L50192,U146,2024-03-14 09:26:25.720668,PC-146,Logon
L50208,U146,2024-03-14 16:26:29.122670,PC-146,Logoff
L50209,U147,2024-03-14 08:28:16.249892,PC-147,Logon
L50224,U147,2024-03-14 16:37:24.386534,PC-147,Logoff
L50225,U148,2024-03-14 09:20:00.296691,PC-148,Logon
L50243,U148,2024-03-14 17:56:27.814092,PC-148,Logoff
L50244,U149,2024-03-14 08:13:38.153341,PC-149,Logon
L50258,U149,2024-03-14 16:09:21.900682,PC-149,Logoff
L50259,U100,2024-03-15 09:00:42.924111,PC-100,Logon
L50271,U100,2024-03-15 15:56:30.259713,PC-100,Logoff
L50272,U101,2024-03-15 08:13:34.889293,PC-101,Logon
L50290,U101,2024-03-15 16:59:28.503450,PC-101,Logoff
L50291,U102,2024-03-15 08:27:22.949036,PC-102,Logon
L50308,U102,2024-03-15 17:10:45.625199,PC-102,Logoff
L50309,U103,2024-03-15 08:32:35.414865,PC-103,Logon
L50326,U103,2024-03-15 17:10:02.788805,PC-103,Logoff
L50327,U104,2024-03-15 07:52:22.238426,PC-104,Logon
L50343,U104,2024-03-15 15:40:34.244644,PC-104,Logoff
L50344,U105,2024-03-15 09:06:32.377285,PC-105,Logon
L50398,U105,2024-03-15 17:27:52.404304,PC-105,Logoff
L50399,U106,2024-03-15 08:09:13.917398,PC-106,Logon
L50416,U106,2024-03-15 14:39:13.368170,PC-106,Logoff
L50417,U107,2024-03-15 08:23:38.676176,PC-107,Logon
L50428,U107,2024-03-15 15:49:07.901947,PC-107,Logoff
L50429,U108,2024-03-15 09:05:29.052386,PC-108,Logon
L50449,U108,2024-03-15 17:57:21.596334,PC-108,Logoff
L50450,U109,2024-03-15 08:40:06.383898,PC-109,Logon
L50466,U109,2024-03-15 17:42:24.596997,PC-109,Logoff
L50467,U110,2024-03-15 08:03:21.892494,PC-110,Logon
L50479,U110,2024-03-15 15:22:07.633170,PC-110,Logoff
L50480,U111,2024-03-15 07:46:38.914343,PC-111,Logon
L50494,U111,2024-03-15 14:36:19.244145,PC-111,Logoff
L50495,U112,2024-03-15 09:02:24.725759,PC-112,Logon
L50510,U112,2024-03-15 18:26:33.708853,PC-112,Logoff
L50511,U113,2024-03-15 08:59:20.931750,PC-113,Logon
L50526,U113,2024-03-15 18:13:59.544324,PC-113,Logoff
L50527,U114,2024-03-15 08:51:18.345368,PC-114,Logon
L50541,U114,2024-03-15 17:04:38.385074,PC-114,Logoff
L50542,U115,2024-03-15 08:44:14.699070,PC-115,Logon
L50560,U115,2024-03-15 18:49:28.450563,PC-115,Logoff
L50561,U116,2024-03-15 08:29:38.237185,PC-116,Logon
L50581,U116,2024-03-15 17:57:23.324649,PC-116,Logoff
L50582,U117,2024-03-15 08:00:50.014485,PC-117,Logon
L50597,U117,2024-03-15 16:04:56.975292,PC-117,Logoff
L50598,U118,2024-03-15 08:42:44.608862,PC-118,Logon
L50611,U118,2024-03-15 15:52:26.521556,PC-118,Logoff
L50612,U119,2024-03-15 07:54:53.144085,PC-119,Logon
L50629,U119,2024-03-15 15:27:45.059938,PC-119,Logoff
L50630,U120,2024-03-15 07:51:36.355887,PC-120,Logon
L50648,U120,2024-03-15 17:23:25.933931,PC-120,Logoff
L50649,U121,2024-03-15 08:13:07.504673,PC-121,Logon
L50664,U121,2024-03-15 15:38:43.545184,PC-121,Logoff
L50665,U122,2024-03-15 09:10:00.891058,PC-122,Logon
L50684,U122,2024-03-15 17:45:36.565624,PC-122,Logoff
L50685,U123,2024-03-15 07:51:23.116626,PC-123,Logon
L50693,U123,2024-03-15 13:37:33.511602,PC-123,Logoff
L50694,U124,2024-03-15 08:05:22.422603,PC-124,Logon
L50714,U124,2024-03-15 16:48:13.544766,PC-124,Logoff
L50715,U125,2024-03-15 08:32:02.392615,PC-125,Logon
L50731,U125,2024-03-15 17:02:29.878082,PC-125,Logoff
L50732,U126,2024-03-15 08:26:29.424505,PC-126,Logon
L50748,U126,2024-03-15 16:00:25.316000,PC-126,Logoff
L50749,U127,2024-03-15 08:25:24.206135,PC-127,Logon
L50765,U127,2024-03-15 16:50:45.653196,PC-127,Logoff
L50766,U128,2024-03-15 08:25:31.749617,PC-128,Logon
L50783,U128,2024-03-15 15:42:02.797337,PC-128,Logoff
L50784,U129,2024-03-15 07:47:43.553103,PC-129,Logon
L50798,U129,2024-03-15 14:24:52.658851,PC-129,Logoff
L50799,U130,2024-03-15 08:55:24.212217,PC-130,Logon
L50817,U130,2024-03-15 18:00:42.452862,PC-130,Logoff
L50818,U131,2024-03-15 08:50:36.404168,PC-131,Logon
L50832,U131,2024-03-15 16:40:16.113896,PC-131,Logoff
L50833,U132,2024-03-15 09:42:50.487571,PC-132,Logon
L50853,U132,2024-03-15 17:54:20.996374,PC-132,Logoff
L50854,U133,2024-03-15 08:05:03.009575,PC-133,Logon
L50867,U133,2024-03-15 14:38:42.535711,PC-133,Logoff
L50868,U134,2024-03-15 09:12:20.476374,PC-134,Logon
L50884,U134,2024-03-15 17:47:22.775070,PC-134,Logoff
L50885,U135,2024-03-15 08:05:26.292296,PC-135,Logon
